pkg_amount,create_date,status,price,edi,etc_class,firm,account_id,name_as,by_id,name,code,narcotic_class,purchase_standard,base_amount,modify_date,standard_unit
10,2016-11-22 10:51:55.890712+00:00,사용중,4333,667400511,일반,비브라운코리아/한올바이오파마,1,에토미데이트리푸로주,1,에토미데이트리푸로주,7EDMX,0,10A,0,2016-12-04 05:58:16.146960+00:00,AMP
50,2016-11-22 10:51:56.020488+00:00,사용중,377,671800731,일반,대원제약,1,에페드린주,1,대원염산에페드린주사액,ZEPEX,0,1ml/50A,0,2016-12-04 05:58:16.383609+00:00,AMP
10,2016-11-22 10:51:55.933961+00:00,사용중,5574,642502831,일반,동아에스티,1,에포세린주 1g,1,에포세린주1g(세프티족심나트륨),7EPOCX,0,10V,0,2016-12-04 05:58:16.271630+00:00,VIAL
50,2016-11-22 10:51:56.017057+00:00,사용중,330,645100741,일반,대한약품공업,1,에피네프린주,1,대한에피네프린주사액,7EPI-1X,0,1mg/50A,0,2016-12-04 05:58:16.380880+00:00,AMP
30,2016-11-22 10:51:55.760956+00:00,사용중,1509,653601330,일반,한국노바티스,1,엑셀론패취 5,1,엑셀론패취5(리바스티그민),TEXE5,0,1 매,0,2016-12-04 05:58:15.909400+00:00,매
500,2016-11-22 10:51:56.382935+00:00,사용중,190,654004610,일반,아주약품,1,엑손SR정,1,엑손SR정(에페리손염산염),TEXON,0,500T,0,2016-12-04 05:58:16.816970+00:00,TAB
500,2016-11-22 10:51:56.384145+00:00,사용중,115,654001380,일반,아주약품,1,엑손정,1,엑손정(염산에페리손),TIEXON,0,500T,0,2016-12-04 05:58:16.818507+00:00,TAB
28,2016-11-22 10:51:56.792466+00:00,사용중,27327,653600830,일반,한국노바티스,1,엑스자이드확산정 500mg,1,엑스자이드확산정500mg(데페라시록스),EXJA1,0,28T,0,2016-12-04 05:58:16.526403+00:00,TAB
1,2016-11-22 10:51:56.358049+00:00,사용중,5654,642201671,항암제,부광약품,1,엔독산주 500mg,1,엔독산주500mg(시클로포스파미드),7ENDO5X,0,500mg/V,0,2016-12-04 05:58:16.786574+00:00,VIAL
12,2016-11-22 10:51:56.310970+00:00,사용중,4400,644912234,일반,중외제약,1,엔커버액 400mL,1,엔커버액 400mL(밀크맛),SENCOX4,0,400ml,0,2016-12-04 05:58:16.730365+00:00,BAG
1,2016-11-22 10:51:56.793893+00:00,사용중,2667,664100990,일반,동인당제약,1,엔터놀액,1,엔터놀액(경구용구연산마그네슘액),XETN,0,병,0,2016-12-04 05:58:17.081753+00:00,BTL
300,2016-11-22 10:51:56.195861+00:00,사용중,196,643501900,일반,한미약품,1,엘도인캡슐,1,엘도인캡슐(에르도스테인),CERDO,0,300C,0,2016-12-04 05:58:16.594108+00:00,CAP
1,2016-11-22 10:51:56.803738+00:00,사용중,35550,642502851,일반,동아에스티,1,엘라스폴100주,1,엘라스폴100주(시베레스타트나트륨수화물),7ELASX,0,V,0,2016-12-04 05:58:17.165251+00:00,VIAL
1,2016-11-22 10:51:56.101609+00:00,사용중,374557,652000381,항암제,사노피-아벤티스코리아,1,엘록사틴주 100mg/20ml,1,엘록사틴주5mg/mL 20mL,7OXALIX,0,20ml/V,0,2016-12-04 05:58:16.460280+00:00,VIAL
1,2016-11-22 10:51:55.914164+00:00,사용중,213447,652000371,항암제,사노피-아벤티스코리아,1,엘록사틴주 50mg/10ml,1,엘록사틴주5mg/mL 10mL,7OXALI5X,0,10ml/V,0,2016-12-04 05:58:16.215130+00:00,VIAL
1,2016-11-22 10:51:56.812435+00:00,사용중,0,650700430,처치약품,한국아스트라제네카,1,엠라5%크림,1,엠라5%크림,3EMLOT,0,개,0,2016-12-04 05:58:17.060225+00:00,TUBE
10,2016-11-22 10:51:56.814710+00:00,사용중,4709,644901641,일반,중외제약,1,엠티엑스주 2mL,1,엠티엑스주 2mL,7MTXX,0,10V,0,2016-12-04 05:58:16.272957+00:00,VIAL
25,2016-11-22 10:51:56.816283+00:00,사용중,262,657801481,일반,하나제약,2,염몰핀주사,1,염몰핀주사(염산모르핀),7MPX,1,10AMP,0,2016-12-04 05:58:17.115996+00:00,AMP
20,2016-11-22 10:51:56.817510+00:00,사용중,7656,640002180,일반,씨제이헬스케어,1,염산도파민프리믹스160mg주,1,씨제이염산도파민프리믹스160mg주,7CDPM160,0,20팩,0,2016-12-04 05:58:16.436737+00:00,BAG
25,2016-11-22 10:51:56.818796+00:00,사용중,314,657802751,일반,하나제약,2,염산페치딘주사 1mL,1,하나염산페치딘주사 1mL,7PET1X,1,50mg/1ml * 25AMP,0,2016-12-04 05:58:17.117429+00:00,AMP
50,2016-11-22 10:51:56.820181+00:00,사용중,300,650500241,일반,제일제약,1,염카루주 3%,1,염카루주3%(염화칼슘)(앰플),7YKRX,0,50A,0,2016-12-04 05:58:16.860999+00:00,AMP
50,2016-11-22 10:51:56.821655+00:00,사용중,257,644903231,수액,중외제약,1,염화나트륨주 20mL,1,중외염화나트륨주사액 20mL(앰플),X-NACL,0,50A,0,2016-12-04 05:58:16.862423+00:00,AMP
50,2016-11-22 10:51:56.406141+00:00,사용중,276,645100861,수액,대한약품공업,1,염화칼륨주 20ml,1,대한염화칼륨-40(포타시움크로라이드주) (앰플),7KCL40X,0,50A,0,2016-12-04 05:58:16.863773+00:00,AMP
60,2016-11-22 10:51:56.488775+00:00,사용중,257,642502900,일반,동아에스티,1,오논캅셀,1,오논캅셀(프란루카스트수화물),CONON,0,60C,0,2016-12-04 05:58:16.988784+00:00,CAP
30,2016-11-22 10:51:56.822905+00:00,사용중,190,643504140,일반,한미약품,1,오니롤정 0.25mg,1,오니롤정0.25mg(로피니롤염산염),TONT,0,30T,0,2016-12-04 05:58:16.668676+00:00,TAB
500,2016-11-22 10:51:56.202724+00:00,사용중,134,642201710,일반,부광약품,1,오르필서방정 300mg,1,오르필서방정300mg(발프로산나트륨),OFTB,0,300mg/500T,0,2016-12-04 05:58:16.601370+00:00,TAB
1,2016-11-22 10:51:55.989451+00:00,사용중,24,642201732,일반,부광약품,1,오르필시럽 150mL,1,오르필시럽(발프로산나트륨) (150mL),SOLPX,0,150ml,0,2016-12-04 05:58:16.350529+00:00,BTL
500,2016-11-22 10:51:56.824018+00:00,사용중,182,654001410,일반,아주약품,1,오미탄정,1,오미탄정,TOMIT,0,500T,0,2016-12-04 05:58:16.820038+00:00,TAB
84,2016-11-22 10:51:56.532299+00:00,사용중,321,642500950,일반,동아에스티,1,오팔몬정,1,동아오팔몬정,TOPAL,0,84T,0,2016-12-04 05:58:17.032995+00:00,TAB
50,2016-11-22 10:51:56.170148+00:00,사용중,904,648502851,일반,신풍제약,1,오페락신주,1,오페락신주(오르페나드린시트르산염),7ORPHX,0,2ml/50A,0,2016-12-04 05:58:16.572407+00:00,AMP
30,2016-11-22 10:51:56.825534+00:00,사용중,799,678000090,일반,한국먼디파마 유한회사,2,옥시콘틴서방정 10mg,1,옥시콘틴서방정10mg(옥시코돈염산염),TOXI10,1,30TAB,0,2016-12-04 05:58:17.127777+00:00,TAB
30,2016-11-22 10:51:56.826805+00:00,사용중,1127,678000100,일반,한국먼디파마 유한회사,2,옥시콘틴서방정 20mg,1,옥시콘틴서방정20mg(옥시코돈염산염),TOXI20,1,30TAB,0,2016-12-04 05:58:17.129265+00:00,TAB
30,2016-11-22 10:51:56.827959+00:00,사용중,1597,678000110,일반,한국먼디파마 유한회사,2,옥시콘틴서방정 40mg,1,옥시콘틴서방정40mg(옥시코돈염산염),TOXI,1,30TAB,0,2016-12-04 05:58:17.130779+00:00,TAB
30,2016-11-22 10:51:56.829153+00:00,사용중,2395,678000160,일반,한국먼디파마 유한회사,2,옥시콘틴서방정 80mg,1,옥시콘틴서방정80mg(옥시코돈염산염),TOXI80,1,30TAB,0,2016-12-04 05:58:17.132149+00:00,TAB
50,2016-11-22 10:51:56.021837+00:00,사용중,284,642101271,일반,유한양행,1,옥시톤주,1,옥시톤주사액5아이유(옥시토신주사액),7OXCITX,0,1ml/50A,0,2016-12-04 05:58:16.384944+00:00,AMP
10,2016-11-22 10:51:56.166165+00:00,사용중,4646,657802791,일반,하나제약,1,온단세트론주 4mg/2mL,1,하나온단세트론주사4mg/2mL,7ONDX,0,2ml/10A,0,2016-12-04 05:58:16.567939+00:00,AMP
10,2016-11-22 10:51:56.830412+00:00,사용중,7953,657802781,일반,하나제약,1,온단세트론주 8mg/4mL,1,하나온단세트론주사8mg/4mL,7OND4X,0,10A,0,2016-12-04 05:58:16.148387+00:00,AMP
10,2016-11-22 10:51:56.831718+00:00,사용중,6791,643502040,일반,한미약품,1,온단트정,1,온단트정(온단세트론),TONDA8,0,10T,0,2016-12-04 05:58:16.234982+00:00,TAB
1,2016-11-22 10:51:55.766840+00:00,사용중,72936,655501211,일반,한국엠에스디(유),1,온코타이스주,1,온코타이스주(비씨지StrainTice),7ONCOX,0,1 병,0,2016-12-04 05:58:15.916565+00:00,AMP
500,2016-11-22 10:51:56.385290+00:00,사용중,90,641602040,일반,대웅제약,1,우루사정 100mg,1,우루사정100mg(우르소데옥시콜산),URSA,0,500T,0,2016-12-04 05:58:16.821630+00:00,TAB
500,2016-11-22 10:51:56.386511+00:00,사용중,181,641602060,일반,대웅제약,1,우루사정 200mg,1,우루사정200mg(우르소데옥시콜산),TURU200,0,500T,0,2016-12-04 05:58:16.823271+00:00,TAB
50,2016-11-22 10:51:56.832961+00:00,사용중,0,671805230,일반,중헌메디텍,1,원포팜주,1,원포팜주사액(네포팜염산염),7WON,0,50A,0,2016-12-04 05:58:16.865338+00:00,AMP
20,2016-11-22 10:51:56.425315+00:00,사용중,10904,644901692,일반,중외제약,1,원플루주 50mL (병),1,원플루주(플루코나졸) 50mL(병(PP)),7ONEFX,0,50ml/PP,0,2016-12-04 05:58:16.913524+00:00,BTL
60,2016-11-22 10:51:55.988143+00:00,사용중,530,650000910,일반,글락소스미스클라인,1,웰부트린서방정 150㎎,1,웰부트린서방정150㎎(부프로피온염산염),WBT,0,150mg/60T,0,2016-12-04 05:58:16.349012+00:00,TAB
4,2016-11-22 10:51:56.834262+00:00,사용중,49700,678900981,영양수액,중외제약,1,위너프주 1435mL,1,위너프주1435mL,7WNF,0,4팩,0,2016-12-04 05:58:16.747413+00:00,BAG
4,2016-11-22 10:51:56.835372+00:00,사용중,50988,678900992,영양수액,중외제약,1,위너프페리주 1450mL,1,위너프페리주1450mL,7WNFP,0,4팩,0,2016-12-04 05:58:16.748828+00:00,BAG
30,2016-11-22 10:51:56.836485+00:00,사용중,378,654100290,일반,한국유씨비,1,유니바스크정 7.5mg,1,유니바스크정7.5mg(모엑시프릴염산염),TUNI7.5,0,30T,0,2016-12-04 05:58:16.670042+00:00,TAB
30,2016-11-22 10:51:56.837670+00:00,사용중,0,654100230,일반,한미약품,1,유니바스크플러스정 7.5/12.5mg,1,유니바스크플러스정7.5/12.5mg,TUNIP,0,30T,0,2016-12-04 05:58:16.671417+00:00,TAB
15,2016-11-22 10:51:55.992482+00:00,사용중,4131,642201821,일반,부광약품,1,유로미텍산주,1,유로미텍산주(메스나),7UROMX,0,15A,0,2016-12-04 05:58:16.353264+00:00,AMP
30,2016-11-22 10:51:56.838988+00:00,사용중,707,654001440,일반,아주약품,1,유로박솜캡슐,1,유로박솜캡슐(동결건조균체용해물(표준화)),CURS,0,30C,0,2016-12-04 05:58:16.635678+00:00,CAP
120,2016-11-22 10:51:56.337142+00:00,사용중,430,659900150,일반,한국팜비오,1,유로시트라씨산,1,유로시트라씨산,URO-C,0,5 g/120P,0,2016-12-04 05:58:16.763287+00:00,포
1,2016-11-22 10:51:56.840204+00:00,사용중,21923,644303111,일반,한국유나이티드제약,1,유로틴주 100000IU,1,유로틴주100000IU(유로키나제),7UROTX,0,V,0,2016-12-04 05:58:17.166695+00:00,VIAL
20,2016-11-22 10:51:56.841586+00:00,사용중,0,668900910,백신,엘지생명과학,1,유박스 B 주 0.5ml (소아용),1,유박스비주0.5ml,,0,20V,0,2016-12-04 05:58:16.471502+00:00,VIAL
10,2016-11-22 10:51:56.843050+00:00,사용중,0,668902160,백신,엘지생명과학,1,유박스 B 프리필드 주(성인용),1,유박스비프리필드주1ml,,0,10S,0,2016-12-04 05:58:16.225093+00:00,SYR
10,2016-11-22 10:51:55.936157+00:00,사용중,2605,645403720,백신,제일약품,1,유박신주 1.5g,1,유박신주1.5g(설박탐나트륨·암피실린나트륨),XW-SUL1500,0,10V,0,2016-12-04 05:58:16.274274+00:00,VIAL
10,2016-11-22 10:51:55.937552+00:00,사용중,1646,645403730,백신,제일약품,1,유박신주 750mg,1,유박신주750mg(설박탐나트륨·암피실린나트륨),XW-SUL075,0,10V,0,2016-12-04 05:58:16.275614+00:00,VIAL
1,2016-11-22 10:51:55.821563+00:00,사용중,36,654100091,일반,한국유씨비,1,유시락스시럽 100mL,1,유시락스시럽(염산히드록시진) (100mL),SUCRX,0,100ml,0,2016-12-04 05:58:16.002194+00:00,BTL
100,2016-11-22 10:51:55.866093+00:00,사용중,126,640004590,일반,씨제이헬스케어,1,유토펜세미정,1,유토펜세미정,UTPNSM,0,100T,0,2016-12-04 05:58:16.073809+00:00,PEN
100,2016-11-22 10:51:56.844502+00:00,사용중,190,640004600,일반,씨제이헬스케어,1,유토펜정,1,유토펜정,UTPN,0,100T,0,2016-12-04 05:58:16.075154+00:00,PEN
10,2016-11-22 10:51:56.845802+00:00,사용중,0,668901890,일반,엘지생명과학,1,유히브 주,1,유히브주,,0,10V,0,2016-12-04 05:58:16.276937+00:00,VIAL
10,2016-11-22 10:51:56.846860+00:00,사용중,0,645102170,일반,대한약품공업,1,이디킬레이트주,1,이디킬레이트주(에데트산나트륨),7SE,0,10V,0,2016-12-04 05:58:16.278190+00:00,VIAL
30,2016-11-22 10:51:56.847863+00:00,사용중,47739,650700460,일반,한국아스트라제네카,1,이레사정,1,이레사정(게피티니브),TIRS,0,30T,0,2016-12-04 05:58:16.672924+00:00,TAB
1,2016-11-22 10:51:56.850083+00:00,사용중,0,665900200,백신,사노피파스퇴르,1,이모젭주 [일본뇌염 생바이러스 백신],1,이모젭주[일본뇌염 생바이러스 백신(유전자재조합)],9IMOJE,0,S,0,2016-12-04 05:58:17.120266+00:00,SYR
6,2016-11-22 10:51:56.852207+00:00,사용중,3645,650000990,일반,유유제약,1,이미그란정 50mg,1,이미그란정50mg(수마트립탄숙신산염),IMG50,0,6T,0,2016-12-04 05:58:17.020729+00:00,TAB
10,2016-11-22 10:51:55.776154+00:00,사용중,18023,672900180,처치약품,대웅제약,1,이미실키트주,1,이미실키트주사,7IMCK,0,1 키트,0,2016-12-04 05:58:15.928000+00:00,KIT
1,2016-11-22 10:51:55.785751+00:00,사용중,10,643502185,일반,한미약품,1,이부서스펜시럽 1000mL,1,이부서스펜시럽(이부프로펜) (1000mL),SIBUX5,0,1000ml,0,2016-12-04 05:58:15.939795+00:00,BTL
1000,2016-11-22 10:51:56.036801+00:00,사용중,29,644801560,일반,태극제약,1,이부펜정 200mg,1,이부펜200mg정(이부프로펜),TIBU,0,200mg/1000T,0,2016-12-04 05:58:16.404749+00:00,TAB
100,2016-11-22 10:51:56.312633+00:00,사용중,177,654100310,일반,경풍약품,1,이소켓서방정 40mg,1,이소켓서방정40mg(이소소르비드질산염),TISK40,0,40mg/100T,0,2016-12-04 05:58:16.733297+00:00,TAB
10,2016-11-22 10:51:55.781906+00:00,사용중,1680,654100251,일반,경풍약품,1,이소켓주 0.1%,1,이소켓0.1%주사(이소소르비드질산염),7ISKX,0,10 ml/10A,0,2016-12-04 05:58:15.935573+00:00,AMP
10,2016-11-22 10:51:56.472845+00:00,사용중,740,655401591,일반,일성신약,1,이솦틴주,1,일성이솝틴주사(베라파밀염산염),7ISOX,0,5ml/10A,0,2016-12-04 05:58:16.962050+00:00,AMP
25,2016-11-22 10:51:56.853527+00:00,사용중,0,674900110,일반,이노벡스파마코리아,1,이수푸렐주,1,이수푸렐주(염산이소프로테레놀),7ISUP,0,25A,0,2016-12-04 05:58:16.491409+00:00,AMP
1,2016-11-22 10:51:56.854768+00:00,사용중,8478,658601560,처치약품,이연제약,1,이연트롬빈동결건조분말 5000단위,1,이연트롬빈동결건조분말5000단위,VTHROM,0,EA,0,2016-12-04 05:58:17.168128+00:00,EA
5,2016-11-22 10:51:55.912980+00:00,사용중,4127,621400221,조영제,브라코이미징코리아,1,이오파미로주10mL,1,이오파미로300주사액10mL(이오파미돌),7IOPX,0,10ml/5A,0,2016-12-04 05:58:16.209075+00:00,AMP
1000,2016-11-22 10:51:55.793812+00:00,사용중,15,645902470,일반,동광제약,1,인데놀정10mg,1,인데놀정10mg(염산프로프라놀롤),IDN,0,1000T,0,2016-12-04 05:58:15.955602+00:00,TAB
1,2016-11-22 10:51:55.767975+00:00,사용중,16402,664100231,일반,동인당제약㈜,1,인도시아닌그린주,1,동인당인도시아닌그린주,7IDCAX,0,1 병,0,2016-12-04 05:58:15.918036+00:00,AMP
1,2016-11-22 10:51:56.010246+00:00,사용중,38808,655500291,일반,한국엠에스디(유),1,인반즈주 1g,1,인반즈주1g(에르타페넴나트륨),7INVANX,0,1g/V,0,2016-12-04 05:58:16.374515+00:00,VIAL
180,2016-11-22 10:51:56.003420+00:00,사용중,702,644704330,일반,에스케이케미칼,1,인벨라정,1,인벨라정(세벨라머탄산염),TIVL,0,180T,0,2016-12-04 05:58:16.364804+00:00,TAB
100,2016-11-22 10:51:56.856206+00:00,사용중,95,657802830,일반,하나제약,2,인산코데인정,1,하나인산코데인정,TCO,1,100TAB,0,2016-12-04 05:58:17.133614+00:00,TAB
10,2016-11-22 10:51:56.857743+00:00,사용중,0,643603520,백신,녹십자,1,일본뇌염백신주 (녹십자),1,녹십자일본뇌염백신주,9JAP1,0,10V,0,2016-12-04 05:58:16.279508+00:00,VIAL
10,2016-11-22 10:51:56.859950+00:00,사용중,0,670500090,백신,보령바이오파마,1,일본뇌염백신주 1ml (보령),1,보령일본뇌염백신주1ml,9CDJVX1,0,10V,0,2016-12-04 05:58:16.280914+00:00,VIAL
30,2016-11-22 10:51:56.259593+00:00,사용중,2626,641104870,일반,바이엘코리아,1,자렐토정 10mg,1,자렐토정10mg,TXAR,0,30T,0,2016-12-04 05:58:16.674349+00:00,TAB
30,2016-11-22 10:51:56.261746+00:00,사용중,2626,641105740,일반,바이엘코리아,1,자렐토정 15mg,1,자렐토정15mg(리바록사반),TXAR15,0,30T,0,2016-12-04 05:58:16.675726+00:00,TAB
30,2016-11-22 10:51:56.861253+00:00,사용중,1481,641105810,일반,바이엘코리아,1,자렐토정 2.5mg,1,자렐토정2.5mg(리바록사반),TXAR25,0,30T,0,2016-12-04 05:58:16.677120+00:00,TAB
30,2016-11-22 10:51:56.263775+00:00,사용중,2626,641105730,일반,바이엘코리아,1,자렐토정 20mg,1,자렐토정20mg,TXAR20,0,30T,0,2016-12-04 05:58:16.678479+00:00,TAB
100,2016-11-22 10:51:55.867198+00:00,사용중,89,643901390,일반,삼일제약,1,자이로릭정,1,자이로릭정(알로푸리놀),TZYL,0,100T,0,2016-12-04 05:58:16.076493+00:00,TAB
20,2016-11-22 10:51:56.109077+00:00,사용중,33713,648900710,일반,한국화이자,1,자이복스정 600mg,1,자이복스정600mg(리네졸리드),TZYV,0,20T,0,2016-12-04 05:58:16.469943+00:00,TAB
10,2016-11-22 10:51:56.187231+00:00,사용중,38469,648900721,일반,한국화이자,1,자이복스주 2mg/mL,1,자이복스주2mg/mL(리네졸리드),7ZYX,0,300 ml/백,0,2016-12-04 05:58:16.585558+00:00,BAG
30,2016-11-22 10:51:56.265649+00:00,사용중,520,652101180,일반,한독,1,자트랄엑스엘정 10mg,1,자트랄엑스엘정10mg,TZATRAL,0,30T,0,2016-12-04 05:58:16.679935+00:00,TAB
1,2016-11-22 10:51:56.862748+00:00,사용중,544400,693400122,일반,젠자임코리아,1,젠자임타이로젠주,1,젠자임타이로젠주(티로트로핀알파),7GZX,0,V,0,2016-12-04 05:58:17.169649+00:00,VIAL
60,2016-11-22 10:51:56.864020+00:00,사용중,660,645000390,일반,한국로슈,1,젤로다정 150mg,1,젤로다정150mg(카페시타빈),TXE150,0,60T,0,2016-12-04 05:58:17.004662+00:00,TAB
120,2016-11-22 10:51:56.865188+00:00,사용중,1960,645000400,일반,한국로슈,1,젤로다정 500mg,1,젤로다정500mg(카페시타빈),XELO,0,120T,0,2016-12-04 05:58:16.330408+00:00,TAB
10,2016-11-22 10:51:56.866388+00:00,사용중,0,657304390,일반,동구바이오제약,1,젬론겔,1,젬론겔(헤파리노이드),ZYZEM,0,10TUBE,0,2016-12-04 05:58:16.096914+00:00,TUBE
1,2016-11-22 10:51:55.769269+00:00,사용중,153810,670800261,항암제,한국릴리,1,젬자주 1g,1,젬자주1g(젬시타빈염산염),7GEM1X,0,1 병,0,2016-12-04 05:58:15.919521+00:00,VIAL
1,2016-11-22 10:51:55.770337+00:00,사용중,31180,670800271,항암제,한국릴리,1,젬자주 200mg,1,젬자주200mg(젬시타빈염산염),7GEM200X,0,1 병,0,2016-12-04 05:58:15.921216+00:00,VIAL
5,2016-11-22 10:51:56.547486+00:00,사용중,22589,624900191,일반,한국애브비,1,젬플라주 5mcg/ml,1,젬플라주(앰플)(파리칼시톨) 1mL,7ZPL,0,A,0,2016-12-04 05:58:17.108637+00:00,AMP
200,2016-11-22 10:51:56.055431+00:00,사용중,155,651901780,일반,명인제약,1,졸민정 0.25mg,1,졸민정0.25mg(트리아졸람),ZM,2,200T,0,2016-12-04 05:58:16.421946+00:00,TAB
28,2016-11-22 10:51:56.145474+00:00,사용중,174,643502320,일반,한미약품,1,졸피드정,1,졸피드정(졸피뎀타르타르산염),TZOL,2,28T,0,2016-12-04 05:58:16.527993+00:00,TAB
10,2016-11-22 10:51:55.938873+00:00,사용중,0,670500220,백신,보령바이오파마,1,지로티프-주,1,지로티프-주,VC-ZTYPH,0,10V,0,2016-12-04 05:58:16.282238+00:00,VIAL
30,2016-11-22 10:51:56.266941+00:00,사용중,1092,648900880,일반,한국화이자,1,지스로맥스정 250mg,1,지스로맥스정250mg,TZTM,0,30T,0,2016-12-04 05:58:16.681372+00:00,TAB
10,2016-11-22 10:51:56.556344+00:00,사용중,15057,648900891,일반,한국화이자,1,지스로맥스주 500mg,1,지스로맥스주사500mg(아지트로마이신이수화물),7ZHRMX,0,V,0,2016-12-04 05:58:17.171072+00:00,AMP
10,2016-11-22 10:51:56.867530+00:00,사용중,0,643605130,백신,녹십자,1,지씨플루쿼드리밸런트프리필드시린지주,1,지씨플루쿼드리밸런트프리필드시린지주(인플루엔자분할백신),VC-4GCF,0,10S,0,2016-12-04 05:58:16.226466+00:00,SYR
10,2016-11-22 10:51:56.868786+00:00,사용중,0,643603620,백신,녹십자,1,지씨플루프리필드시린지주0.25ml,1,지씨플루프리필드시린지주0.25ml,VC-3GCF2,0,10S,0,2016-12-04 05:58:16.227799+00:00,SYR
10,2016-11-22 10:51:56.870081+00:00,사용중,0,643603630,백신,녹십자,1,지씨플루프리필드시린지주0.5ml,1,지씨플루프리필드시린지주0.5ml,VC-3GCFL5,0,10S,0,2016-12-04 05:58:16.229173+00:00,SYR
1,2016-11-22 10:51:56.871250+00:00,사용중,12250,659600441,일반,제이텍바이오젠,1,차코도트현탁액 250mL,1,차코도트현탁액(약용탄) 250mL,CCDX,0,병,0,2016-12-04 05:58:17.083228+00:00,BTL
11,2016-11-22 10:51:56.872513+00:00,사용중,0,648900910,일반,한국화이자,1,챔픽스정 0.5mg,1,챔픽스정0.5mg(바레니클린타르타르산염),TCHAM,0,11T,0,2016-12-04 05:58:16.319921+00:00,TAB
28,2016-11-22 10:51:56.873717+00:00,사용중,0,648900920,일반,한국화이자,1,챔픽스정 1mg,1,챔픽스정1mg(바레니클린타르타르산염),TCHAM1,0,28T,0,2016-12-04 05:58:16.529485+00:00,TAB
10,2016-11-22 10:51:55.777211+00:00,사용중,9663,672900200,일반,대웅제약,1,치암키트주,1,치암키트주사,7THIAM,0,1 키트,0,2016-12-04 05:58:15.929379+00:00,KIT
300,2016-11-22 10:51:56.215695+00:00,사용중,667,643502360,일반,한미약품,1,치옥트란에이치알정,1,치옥트란에이치알정(티옥트산),TTHIOC,0,300T,0,2016-12-04 05:58:16.616744+00:00,TAB
10,2016-11-22 10:51:56.875043+00:00,사용중,760,642102083,일반,유한양행,1,카나마이신황산염주,1,유한카나마이신황산염주,7KNMX,0,10V,0,2016-12-04 05:58:16.283544+00:00,VIAL
60,2016-11-22 10:51:56.501000+00:00,사용중,612,643502370,일반,한미약품,1,카니틸정,1,카니틸정(아세틸-L-카르니틴염산염),TCARN,0,60T,0,2016-12-04 05:58:17.006118+00:00,TAB
10,2016-11-22 10:51:56.313953+00:00,사용중,4626,644303851,일반,한국유나이티드제약,1,카르민주 0.8%,1,카르민주0.8%(인디고카르민),7INDCX,0,40mg/10A,0,2016-12-04 05:58:16.734683+00:00,AMP
100,2016-11-22 10:51:55.876510+00:00,사용중,634,652600384,일반,알보젠코리아,1,카리메트과립 5g,1,카리메트과립(폴리스티렌설폰산칼슘) 5g,GKALIMX,0,100포,0,2016-12-04 05:58:15.968277+00:00,PACK
60,2016-11-22 10:51:55.820472+00:00,사용중,245,652601250,일반,알보젠코리아,1,카마졸질정,1,카마졸질정(클로트리마졸),3CMZ,0,100mg/60T,0,2016-12-04 05:58:16.000860+00:00,TAB
100,2016-11-22 10:51:56.877421+00:00,사용중,546,664102371,일반,엘디에스약품,1,카슈트과립,1,카슈트과립(폴리스티렌설폰산칼슘),GCALCX,0,100P,0,2016-12-04 05:58:16.010455+00:00,포
100,2016-11-22 10:51:56.878626+00:00,사용중,817,664101341,일반,엘디에스약품,1,카슈트현탁액,1,카슈트현탁액(폴리스티렌설폰산칼슘),SCASUX,0,100P,0,2016-12-04 05:58:16.011853+00:00,PACK
10,2016-11-22 10:51:56.879854+00:00,사용중,8230,624900121,일반,한국애브비,1,카이로케인주 50mg,1,카이로케인주50mg(염산레보부피바카인),7CRCX,0,10A,0,2016-12-04 05:58:16.149822+00:00,AMP
300,2016-11-22 10:51:56.197727+00:00,사용중,244,643502430,일반,한미약품,1,칼시오연질캡슐,1,칼시오연질캡슐(칼시트리올),CCO,0,300C,0,2016-12-04 05:58:16.595598+00:00,CAP
1,2016-11-22 10:51:56.481176+00:00,사용중,129813,640003412,항암제,씨제이헬스케어,1,캄토프주 5mL,1,캄토프주(이리노테칸염산염) 5mL,7CTP100X,0,5ml/병,0,2016-12-04 05:58:16.966456+00:00,VIAL
50,2016-11-22 10:51:56.023097+00:00,사용중,825,657801801,일반,하나제약,1,케로민주,1,케로민주사(케토롤락트로메타민),7KRMPX,0,1ml/50A,0,2016-12-04 05:58:16.386237+00:00,AMP
200,2016-11-22 10:51:56.056667+00:00,사용중,68,645905140,일반,한국먼디파마 유한회사,1,케이콘틴서방정,1,케이콘틴서방정(염화칼륨),KCT,0,200T,0,2016-12-04 05:58:16.423485+00:00,TAB
10,2016-11-22 10:51:56.474167+00:00,사용중,2208,670604343,일반,휴온스,1,케타민염산염주 50mg/mL,1,휴온스케타민염산염주사50mg/mL(앰플),7KTM1X,2,5ml/10A,0,2016-12-04 05:58:16.963429+00:00,AMP
60,2016-11-22 10:51:56.502392+00:00,사용중,1111,654100160,일반,UCB,1,케프라정 1000mg,1,케프라정1000mg(레비티라세탐),TKEPR1,0,60T,0,2016-12-04 05:58:17.007537+00:00,TAB
60,2016-11-22 10:51:56.117867+00:00,사용중,494,654100140,일반,UCB,1,케프라정 250mg,1,케프라정250mg(레비티라세탐),TKEPR2,0,250mg/60T(PTP),0,2016-12-04 05:58:16.482678+00:00,TAB
